roll_belt,pitch_belt,yaw_belt,total_accel_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,total_accel_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
124,25.8,-2,20,-0.4,-0.02,-0.44,-41,72,-176,1,577,-375,127,51.3,61,26,-2.73,0.79,0.33,219,24,124,496,230,418,-1.216110734,23.31622387,133.7305381,8,0.72,-0.1,-0.44,19,-1,80,526,-524,-107,119,71.1,125,30,0.47,-2.7,-0.52,-77,245,-140,-687,476,597,A
119,17.1,-0.39,18,0.11,0.11,-0.13,-27,63,-161,24,598,-332,-49.8,-6.76,-66.4,13,-2.01,0.27,1.2,-110,-42,56,348,182,555,95.05468408,48.36239426,35.62294762,1,-0.19,0.11,-0.07,4,7,3,-469,392,-198,19.2,2.46,-72.7,12,-0.21,0.85,0.05,-83,82,-2,-137,732,542,A
127,-43.6,164,18,0.11,0.11,-0.16,51,44,-160,161,612,-314,-34.3,-84.2,33.1,39,1.75,-1.04,0.94,75,-146,-347,440,-113,-504,114.61911,26.93480752,-31.99145539,25,0.18,0.16,-0.07,66,226,-78,-86,561,176,0,0,0,57,1.33,-2.83,-0.39,-136,539,-17,-477,794,683,B
0.69,1.15,-88.5,3,0.06,0.02,-0.02,-5,5,32,28,568,-425,86.3,7.38,101,31,1.96,-0.56,0.13,-234,184,-62,-328,317,576,29.66904776,99.7304115,47.46925265,25,-0.22,0,0.23,204,71,111,316,398,313,-179,13.6,20.2,36,-0.47,4.21,1.31,182,254,166,505,-295,-30,B
128,-40.8,162,18,0.05,0.11,-0.23,50,43,-164,165,605,-310,-20,71.3,-84.2,30,0.02,-0.47,0.61,-286,-50,-56,-388,330,544,45.56578818,-31.78253096,-100.0684906,16,0.18,0.05,-0.08,-49,69,-132,-558,217,107,0,0,0,51,-0.55,4.22,1.54,-127,482,47,-469,815,1020,C
139,26.9,3.01,21,-0.21,-0.1,-0.23,1,62,-196,-37,508,-473,16.9,30,-67.3,15,1.61,-0.77,0.02,-10,37,139,-372,341,514,-51.56221501,11.11709985,104.0947257,8,1.01,-0.34,0.08,9,-40,70,448,-592,-100,119,-8.59,85.2,35,0.48,0.53,0.31,98,280,-163,-162,749,644,E
122,-43.5,171,18,0.14,0.11,-0.16,51,47,-160,168,607,-304,26.4,36.7,-30.3,9,-2.49,0.16,0.98,-37,-72,35,535,93,438,58.54478724,-24.23723762,-92.42357879,18,0.45,0,-0.3,-43,99,-143,-516,360,-10,0,0,0,53,1.7,-1.89,0.21,-188,487,-17,-517,758,653,A
1.8,5.07,-87.8,3,-0.05,0.02,-0.02,-12,6,27,57,575,-424,76.9,43.3,90,30,0.02,0.02,-0.02,-220,154,-109,-338,226,595,11.85790659,-61.30623892,94.29405816,38,0.21,-0.1,0,-214,44,301,-438,230,308,167,-65.7,133,36,-0.24,-0.19,0.3,-57,278,211,-457,977,-379,A
3.42,5.17,-93.1,2,-0.03,0.03,-0.52,-22,4,5,-14,574,-374,114,-69.8,-31.6,26,2.17,-0.66,0.57,124,-22,-221,755,-298,-82,93.31987269,58.55901677,22.2918172,24,-0.35,1.67,-0.16,130,189,52,29,609,52,133,7.7,95.1,36,-0.02,0.1,-0.08,72,265,-217,-270,733,531,E
0.27,5.59,-88.3,5,0.03,0,0,-14,1,48,48,642,-296,0,0,0,37,0,0,-0.03,-273,161,-186,-409,428,397,55.914778,-51.10909807,-76.47530076,30,0.34,0.14,-0.41,-142,154,-201,-520,330,53,52.4,-43.2,159,33,0.02,0,-0.08,228,109,-201,120,560,660,A
118,17.5,-0.4,17,0.05,0.1,-0.15,-18,61,-159,16,599,-315,-43.6,-22.6,-21.4,11,-1.56,-0.08,0.79,47,-86,-35,681,53,214,113.6049598,43.19083325,-4.652841427,4,-0.13,-0.06,0.1,18,39,-2,-342,521,-64,-25.4,78.6,-79.8,36,0.13,-1.7,-0.31,-348,17,23,-691,392,527,D
118,17.7,-3.24,18,0.03,0.13,-0.21,-24,60,-159,22,601,-340,-78.2,-21.9,-98.2,28,-1.54,0.03,0.25,-268,-53,55,-107,204,647,-12.31702211,-37.74778602,117.1777597,2,-0.39,0.06,0.21,-6,-2,15,-494,364,-184,14.4,6.59,-71.3,16,-0.11,1.36,0.85,-55,141,17,-203,769,603,A
13.3,-1.44,-82.8,3,0.16,-0.05,-0.15,4,18,-27,87,421,-570,71.3,-7.32,87.1,25,2.75,-0.71,0.15,-160,190,1,43,228,633,78.53981634,0,-78.53981634,1,-0.03,-0.03,-0.07,0,10,-10,-495,168,264,-174,11,75.1,39,-0.1,-2.91,0.02,-35,320,201,-320,920,-429,D
134,23.2,18.2,21,-0.48,0.03,-0.57,-29,48,-197,-12,577,-384,90.7,2.59,-14.3,26,-4.61,2.23,1.02,250,-44,-27,736,-67,-153,-46.43025954,11.43942607,109.0413974,12,1.12,1,-1.2,13,-51,101,487,-553,-52,167,27.5,-131,32,-1.38,3.69,0.77,-91,-126,-270,-358,-471,14,E
0.36,5.67,-88.3,4,0,0,-0.03,-17,3,39,50,636,-306,0,0,0,38,0,-0.03,0,-281,156,-197,-424,446,349,45.46853117,-50.38062202,-85.97334935,30,0.34,0.16,-0.39,-144,131,-226,-561,290,-11,49.8,-59.4,164,33,0.03,0,-0.03,232,102,-203,133,531,695,A
1.72,2.85,-85.8,3,-0.11,0.02,-0.02,-14,4,27,57,568,-421,94.4,9.2,130,33,-1.41,0.21,-0.2,-255,166,-100,-542,298,416,68.1332341,26.79037124,81.86671659,11,-1.03,0.85,0.39,29,69,80,-344,280,351,-177,19.8,-65.5,35,-0.03,0.4,0.57,12,-283,188,254,-856,171,E
-6.96,6.62,-93.2,5,0.08,0.03,0.08,-18,-4,43,11,626,-223,134,-59.7,-56.3,37,0.39,-0.56,0.71,102,-44,-349,670,-277,-241,102.4845904,4.499592858,54.36679838,5,0.61,-1.19,-0.11,2,38,23,-537,312,-9,139,8.52,103,46,0.4,-1.98,-0.13,-25,396,-206,-336,736,544,E
-8.34,4.43,-93.5,5,-0.13,-0.03,-0.13,-5,3,46,-22,636,-213,54.5,-5.22,67.1,21,0.95,-0.37,-0.16,-113,169,53,168,234,582,108.1154771,37.22730518,30.27459516,17,0.45,-1.72,0.16,61,148,50,-223,565,57,134,10.3,105,37,0.13,-0.35,0.02,60,282,-219,-320,734,521,E
0.84,4.26,-87.3,4,0.18,0.02,0,-15,-1,41,51,624,-310,0,0,0,20,-4.29,2.17,-1.39,-76,172,-69,682,126,210,86.71335855,-41.18449233,-53.32308595,32,0.24,1.11,-0.41,-126,240,-160,-385,470,70,169,30.1,-128,30,-1.45,4.16,0.66,-55,-147,-254,-320,-449,151,B
119,16,-2.15,18,0.13,0.11,-0.18,-19,63,-166,19,606,-335,-38.9,-0.08,-51.2,12,0.58,-0.53,0.69,-59,-29,103,354,208,526,109.225388,41.53224862,-22.37798097,5,-0.1,-0.18,-0.16,20,44,-11,-363,501,-49,18.7,63.1,-55.2,36,-0.19,-0.4,-0.44,-328,133,37,-606,622,568,D
120,13.7,2.14,18,0.13,0.11,-0.18,-20,62,-164,33,593,-338,-44,27.1,-95,30,2.12,-1.11,1.84,-293,-38,-5,-249,287,584,-101.3668319,-48.9130809,24.49499458,7,0.02,0.27,-0.13,-31,-56,16,-457,413,-15,17.8,30.5,-99.2,20,0.82,-1.98,0.02,-137,126,52,-410,764,611,C
122,25.8,-4.36,19,-0.4,-0.03,-0.44,-40,70,-172,-2,589,-372,118,51.4,97.3,8,-0.61,0.03,-0.23,16,6,75,-326,342,524,-81.86944358,-43.39407621,56.86209436,14,0.55,-0.67,0,-57,-99,73,197,-720,-118,165,37.5,-122,35,-1.28,2.67,0.43,-78,-206,-264,-247,-571,-35,C
1.16,7.42,-93.7,3,-0.06,-0.02,0,-21,3,22,-9,601,-298,30.9,31,16,24,1.57,-0.47,0.16,143,14,-188,758,-166,19,67.47409422,0,89.60553846,2,-0.14,-0.08,0.05,0,12,15,-527,341,-67,41.5,11.7,153,27,0.1,-2.94,-0.62,-87,159,-187,-702,298,586,A
0.62,3.52,-89.1,3,0.03,0,-0.03,-10,2,26,34,572,-416,87,12.5,115,31,-0.08,0.02,0.08,-232,150,-133,-360,320,533,18.36040103,37.37921748,115.0261992,7,0.67,-0.74,-0.89,26,13,65,-325,281,358,173,2.33,-123,33,0.24,-2.31,-0.13,-174,-193,193,-445,-208,-120,B
0.94,6.76,-93.2,3,0,0,-0.03,-17,2,20,-3,599,-297,59.6,-25.3,22.4,16,-1.73,0.61,-0.43,65,29,-143,730,-105,223,-133.0402598,-20.96563432,11.58835148,4,0.02,-0.11,-0.25,-9,-42,5,-577,245,7,153,50.4,146,31,-0.22,3.05,0.8,-115,220,-170,-686,391,597,C
1.05,8.1,-93.9,3,-0.05,0,-0.03,-21,3,21,7,603,-316,76.4,-47.4,27.1,20,-1.96,0.35,0.11,66,9,-182,751,-179,181,-68.30590915,-46.77003754,68.30590915,1,0.05,-0.35,-0.31,-5,-7,7,-544,306,-22,178,48.3,163,40,-0.02,-2.12,-0.39,-251,224,-201,-683,285,460,D
118,16.7,-1.09,17,0.18,0.11,-0.1,-17,61,-158,31,606,-317,-34.3,2.85,-72.8,19,2.38,-1.24,0.49,-173,-34,52,154,233,601,8.161955514,-19.14007471,136.2320779,4,-0.13,0.21,0.07,-7,3,36,-501,361,-185,-38.2,14.7,-175,49,0.47,-1.3,-0.43,-448,-167,17,-615,-39,333,A
-1.14,6.81,-91.8,2,0.06,-0.05,-0.41,-12,0,13,24,589,-341,160,-14.6,-105,50,1.38,-0.18,-0.46,-70,-92,-472,-44,-258,-498,76.88152385,59.78287237,46.3373505,12,-0.24,0.95,-0.41,68,84,54,-190,571,76,144,5.12,96.6,50,0.48,1.01,0.41,-30,447,-193,-317,750,571,E
125,-44.5,170,18,0.08,0.13,-0.13,49,46,-159,205,591,-340,26.8,18.1,-141,25,0.26,-0.48,0.82,-237,-63,8,-175,242,645,39.9409485,-29.76240344,-106.2086459,16,0.06,0.02,-0.08,-46,61,-137,-578,231,49,0,0,0,42,1.14,0.61,0.56,-16,403,-61,-123,710,298,A
0.54,2.25,-87.6,3,-0.06,-0.03,0,-3,1,33,40,580,-416,69.4,-13.9,53.3,18,0.53,0.1,-0.2,37,163,51,398,110,517,45.5682799,22.18531909,105.6388482,11,0.31,-0.26,-0.13,23,46,91,-332,268,353,176,14.4,-60.3,24,0.4,-3.39,-0.57,105,-131,171,410,-814,117,E
1.45,3.72,-89,3,0.05,0,0,-10,3,27,35,566,-429,84.5,12.9,106,32,1.24,-0.47,0.33,-234,195,-87,-350,317,541,-105.6742954,-48.53046004,-15.61261025,3,0.18,-0.31,-0.21,-15,-28,-5,-441,236,303,174,10.7,69.8,37,0.5,2.75,0.94,35,324,148,-53,622,-362,A
-12.1,0.92,-88,5,0.21,-0.18,-0.84,-19,2,43,23,622,-335,72.5,2.75,112,31,-2.18,0.55,-0.43,-231,187,-43,-297,276,591,5.653088706,-43.75878888,-112.9064176,4,0.13,-0.06,-0.23,-15,2,-32,-505,166,248,-173,6.81,99.3,41,-0.1,2.49,0.54,-80,349,185,-539,1090,-507,D
126,-42.3,166,18,0.06,0.11,-0.2,45,44,-161,171,603,-319,23.6,11,-13.9,11,1.69,-1.12,0.61,-100,23,46,307,313,477,115.7216316,12.17695124,-39.31434388,22,-0.1,0.53,0.16,26,196,-82,-198,554,147,0,0,0,47,1.65,-0.22,0.74,-18,458,6,-136,786,666,C
1.42,6.8,-93.1,3,0.06,0,0,-25,8,15,1,608,-305,81.4,-27.9,50.1,14,2.5,-1.43,0.72,-6,137,-17,538,128,403,84.85434156,70.20257444,14.19294719,17,-0.29,0.18,0,105,122,23,-118,611,9,139,4.66,98.6,38,0.27,1.91,0.77,56,316,-190,-332,754,628,B
121,25.4,-5.46,19,-0.35,-0.05,-0.44,-39,68,-168,12,583,-373,31.9,-60.7,-177,25,-2.6,0.59,0.16,193,11,144,402,231,486,8.20151066,16.45884779,138.6570184,7,0.77,0.06,-0.46,12,6,72,551,-489,-72,139,-3.09,95.7,34,-0.11,1.98,-0.08,96,276,-170,-329,792,664,C
0.3,5.71,-88,4,-0.03,0,-0.02,-12,3,40,57,632,-304,0,0,0,16,1.61,-0.55,0.25,71,63,-121,650,58,319,41.17703414,-54.95893491,-85.25781598,30,0.18,0.14,-0.07,-154,118,-222,-535,294,60,130,-17.8,84.5,33,-0.13,0.08,-0.18,210,162,-185,-12,676,720,C
121,25.1,-5.88,19,-0.42,-0.03,-0.43,-43,73,-169,7,585,-362,92.8,-3.07,-21.6,41,-2.63,0.47,0.36,391,-68,-74,731,1,-127,-13.3570898,12.32416546,138.8551494,10,0.35,-0.02,-0.36,12,-13,96,534,-504,-59,142,46.8,136,42,0.48,1.43,0.74,-234,309,-145,-695,422,553,D
125,-41.8,166,18,0.08,0.11,-0.2,50,43,-160,158,605,-307,-54.8,-63.8,24.9,26,-0.32,-0.45,0.87,149,-115,-168,763,-51,-118,66.78032328,-23.30143802,-84.87613232,19,0.32,0.14,-0.2,-44,118,-143,-495,364,22,0,0,0,41,1.01,2.62,1.08,-334,223,15,-695,194,550,D
147,23.4,16.9,25,-0.56,-0.02,-0.2,-14,77,-234,-4,471,-510,138,8.78,130,10,-0.06,0.06,-0.57,26,7,93,-543,304,377,-40.09806376,15.33346023,113.8298097,12,0,-1.14,0.49,18,-46,107,417,-604,-48,160,14.4,144,50,0.53,-4.87,-0.25,-14,469,-134,-625,601,585,E
122,26.4,-5.49,20,-0.31,-0.06,-0.41,-42,67,-174,-8,586,-369,99,-21.5,134,4,0.26,0.18,-1,4,3,39,-470,366,420,-23.7655314,18.94712095,126.4540867,9,0.27,-0.8,0.38,16,-20,81,405,-621,-89,124,2.87,103,40,0.64,-1.96,-0.28,68,360,-137,-329,791,708,B
122,25.1,-6.08,19,-0.43,-0.05,-0.44,-40,68,-173,7,583,-365,78.3,-0.8,113,11,-1.77,0.45,-0.07,14,27,100,-311,357,520,-0.997525879,32.48883594,124.5743538,10,0.29,-0.18,-0.2,32,-1,95,534,-512,-48,135,31.1,121,36,-0.06,2.65,0.15,-64,304,-175,-627,626,646,C
0.2,4.74,-89,5,0.14,0.05,0.08,-9,-1,45,38,638,-299,0,0,0,20,-2.18,0.96,-0.52,81,90,-156,746,-14,83,51.55843162,-53.12883112,-78.5617842,30,0.13,0.24,0.3,-149,145,-208,-542,311,-5,147,68.1,-170,31,-0.32,0.21,-0.3,-192,-136,-190,-551,-120,431,A
8.64,-2.46,-77.4,4,-0.06,-0.22,-0.74,17,-1,-38,108,426,-575,88.3,11.7,132,32,-1.54,0.08,0.18,-258,155,-101,-535,310,417,22.67988481,38.41441992,111.8481971,4,-0.53,0.31,0.2,15,9,36,-449,207,298,-177,7.92,111,44,-0.64,2.52,1,-116,368,189,-836,1290,-622,D
0.69,4.8,-88,5,0,0.02,-0.05,-12,2,44,46,637,-300,0,0,0,32,0.14,0.02,-0.02,-256,160,-89,-456,414,388,58.84738402,-50.46115287,-74.34809497,28,0,0.26,0.3,-135,155,-189,-538,278,84,134,27.5,126,33,-0.88,3.15,-0.16,49,255,-188,-605,640,775,C
1.55,8.09,-94.4,3,0.02,0,0,-21,3,22,-10,601,-312,-129,20.7,-161,34,-0.02,-0.02,-0.02,-290,108,-123,-366,346,511,12.80059675,-70.31304585,-85.11886321,37,0,-0.02,-0.02,-233,46,-271,-563,294,-72,27,-63.7,-151,36,0.03,0,0,190,203,-216,-16,658,462,A
1.39,3.5,-88.8,3,0.03,0,-0.02,-9,3,26,35,574,-424,129,-33.2,-53.5,46,0.11,-0.39,0.57,149,13,-426,467,-182,-441,-113.4169167,-43.66271598,0,3,0.18,-0.29,-0.26,-14,-30,0,-439,251,297,170,8.77,39.7,36,-0.18,-2.95,-0.26,107,303,151,56,490,-308,A
1.55,2.79,-87.7,2,-0.03,0.02,0,-6,4,20,43,564,-429,80.1,-20.6,69.8,23,-3.73,1.16,-0.25,-123,194,5,398,190,481,79.59474693,-26.28439994,-70.70184753,2,0.21,0.24,0.25,-4,11,-10,-473,195,280,179,10.9,29.1,32,-0.37,2.97,0.41,105,219,194,466,-140,-30,C
1.28,6.39,-93,3,0.02,0.02,-0.03,-21,6,22,11,610,-300,77.9,11.2,104,32,1.46,-0.47,-0.31,-269,159,-28,-297,340,532,124.9132883,-20.7224443,24.24021863,9,0.9,-1.67,-0.67,-18,83,21,-496,386,-45,143,-2.73,99.7,45,0,-1.36,-0.23,10,391,-208,-246,720,480,B
127,-41.6,162,18,0.11,0.11,-0.16,48,44,-159,167,604,-312,-12,-25.3,-50.1,9,-1.04,-0.32,0.71,-15,-82,-2,583,60,381,54.3619995,-25.27761674,-95.87703872,18,0.21,-0.13,-0.38,-44,91,-144,-553,262,48,0,0,0,46,1.43,-0.26,0.66,21,453,-22,-47,717,522,C
12,6.94,-91.2,5,0.05,-0.03,-0.25,-14,26,-33,39,516,-466,152,-11,-99.3,54,0.96,-0.32,0.31,-94,-100,-511,-60,-265,-505,35.02154177,24.75934828,113.554642,4,-0.5,0.92,-0.25,10,14,37,-523,310,60,153,-9.25,78.6,45,0.02,0.34,-0.05,117,371,-212,-39,663,391,E
0.38,5.39,-89.6,3,0.06,0,-0.02,-12,2,27,47,575,-426,82.9,14.4,114,31,0.4,-0.05,-0.16,-237,163,-106,-408,288,522,58.09535541,33.55544843,87.62588612,4,1.03,-0.93,-0.66,12,20,28,-341,315,322,-173,22,66.2,37,0.71,3.55,1.95,-24,348,110,-218,795,-569,A
126,-41.6,164,18,0.08,0.11,-0.18,46,46,-161,160,612,-304,-25,-27.2,-29.9,11,1.45,-0.83,1.07,36,-92,-37,634,44,320,49.11914443,-34.83475311,-94.9323586,16,0.11,0.03,-0.11,-55,76,-131,-561,245,45,0,0,0,46,1.28,-1.17,0.28,-194,410,-8,-576,736,736,D
129,-40.1,163,18,0.11,0.11,-0.18,44,45,-166,182,593,-342,-7.44,5.66,114,29,0.27,-0.64,0.94,-277,-56,-31,-312,299,592,47.91016696,-28.6244552,-99.96696853,18,0.14,0.1,-0.11,-49,80,-146,-567,255,9,0,0,0,13,1.56,0.4,0.9,74,94,35,657,-128,64,A
1.39,7.59,-93.5,3,-0.02,-0.02,0,-18,3,23,-1,604,-308,-146,0.72,-176,33,-0.08,0,-0.05,-284,109,-116,-342,346,528,-49.95398473,-21.45405338,101.9018776,2,-0.11,-0.05,0.08,-4,-9,16,-542,296,-37,45.6,2.18,159,31,0.08,-2.73,-0.38,-106,213,-183,-694,375,561,A
1.06,3.03,-87.5,3,0,-0.05,-0.1,-9,3,31,42,576,-417,71.6,-19.1,44.9,17,2.6,-0.75,-0.1,29,160,-7,496,107,470,53.09486916,29.98446553,94.44295113,12,0,-0.19,-0.2,35,60,96,-280,309,367,174,15.2,-77,26,0.06,-2.94,-0.25,66,-160,190,303,-815,108,E
1.46,7.56,-94,3,0.08,0.03,0.02,-17,3,29,-8,608,-309,-138,9.71,-167,34,0.02,0,-0.03,-289,110,-124,-366,337,512,122.6116565,12.58228904,31.91166202,2,0.34,0.35,-0.21,2,15,5,-529,338,-41,14.3,-63.7,-139,36,0,-0.03,-0.03,194,197,-212,-15,651,473,A
0.45,5.09,-88.1,5,0.02,0,0,-14,-1,46,50,634,-304,0,0,0,38,-0.02,0.02,-0.08,-278,152,-194,-424,457,343,57.05982486,-50.3375714,-76.09463844,30,0.31,0.13,-0.3,-142,159,-203,-521,344,57,51.4,-55.3,164,33,0.05,0.03,0.05,239,100,-200,125,538,691,A
146,12.2,3.07,27,0.14,0.11,0,-19,58,-253,29,455,-540,-49.3,-23.5,-19.6,13,-1.53,0.03,0.33,68,-106,-25,698,18,199,125.9931686,27.18691566,14.70010832,4,-0.02,-0.08,0.05,11,39,6,-360,504,-31,-102,69.3,-143,41,0.29,-1.36,-0.13,-395,-73,14,-666,108,371,E
115,17,-5.04,17,0.13,0.11,-0.18,-22,63,-156,16,611,-296,-73.9,-29.5,38.7,32,-1.43,0.1,0.72,130,-162,-235,577,-151,-346,42.19650485,11.97391501,113.0045479,6,-0.22,0,0.02,7,24,53,-407,466,-59,17.5,21.1,-95.3,26,-0.16,2.3,0.85,-219,134,17,-494,742,638,B
119,16.5,0.64,18,0.08,0.14,-0.18,-30,61,-159,21,597,-335,-52.6,-42.1,10.6,23,-0.63,-0.11,0.49,133,-116,-144,725,-37,-46,-20.93352762,-18.28507318,129.1030101,4,0,0.19,-0.15,-7,-8,37,-532,326,-166,33.5,4.43,-61.6,10,-0.5,1.08,0.21,-50,88,11,-130,738,562,A
1.5,4.79,-87.8,2,-0.02,0,-0.02,-10,4,19,52,567,-425,84.7,-54.3,-31.8,35,-1.99,0.27,-0.48,166,67,-297,658,-156,-258,102.5141272,54.56550545,0,3,0.02,0.34,-0.11,17,28,0,-316,379,309,-134,33.5,-33.6,28,-0.71,-0.58,0.25,20,-228,143,118,-688,30,A
119,13.3,-0.62,18,0.18,0.13,-0.11,-15,63,-163,28,598,-334,-41.6,21.5,-111,30,0.55,-0.59,0.8,-288,-41,-29,-401,352,533,-105.6200222,-45.94530857,21.51733701,6,-0.06,0.27,-0.02,-27,-53,13,-450,421,-18,-49.3,-2.35,145,50,0.69,-1.03,0.41,-383,-307,-7,-288,-511,49,C
0.88,7.23,-93.8,4,0.03,0,0,-21,4,30,-4,610,-301,-135,13.8,-165,34,-0.02,-0.02,0,-288,111,-122,-363,338,511,101.1974236,17.43114302,-52.4777116,5,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19,-63.5,-143,36,0,-0.02,-0.02,192,203,-211,-7,655,464,A
0.68,2.16,-88.4,3,0.08,0,-0.03,-7,2,26,32,567,-431,86.7,-39.7,11.7,22,-2.41,0.42,-1.08,111,85,-164,735,-75,48,77.05444936,-40.93519194,-63.97841737,1,0.22,-0.08,-0.13,-4,7,-6,-493,165,265,171,10.9,-11.7,24,-0.61,2.73,0.3,153,13,183,527,-575,32,C
0.75,5.22,-87.9,5,0.02,0,0,-16,3,44,54,630,-293,0,0,0,39,-0.1,0,-0.07,-277,171,-192,-421,433,390,54.841797,-50.84365636,-77.6618463,30,0.35,0.14,-0.38,-141,151,-203,-519,332,56,56.4,-50.4,162,33,-0.02,-0.02,-0.02,231,113,-200,128,561,619,A
127,-41.3,161,18,0.11,0.11,-0.18,49,46,-161,160,602,-314,-9.85,16.4,-72.5,22,-1.72,0.05,0.43,-212,-29,51,22,238,631,52.61428746,-25.38173411,-97.4624887,18,0.19,0.03,-0.16,-44,88,-145,-568,257,32,0,0,0,39,0.83,1,0.34,20,376,-29,-50,727,538,C
151,-34.1,132,23,0.39,0.05,-0.39,67,59,-212,168,528,-454,-78.1,-62.4,37.7,27,3.28,-1.83,0.61,90,-103,-230,676,2,-310,113.5961845,24.69827837,-35.01724852,26,-0.13,0.74,0.18,62,230,-87,-84,591,116,0,0,0,40,0.69,1.54,0.82,1,392,-16,-142,779,685,E
125,26.3,-0.82,20,-0.4,-0.03,-0.48,-38,68,-175,-5,574,-369,40.4,-36.7,176,13,-1.73,0.35,-0.21,34,23,124,-255,312,582,-17.44656042,18.70697645,131.356891,8,0.58,0.05,-0.43,15,-14,78,508,-536,-82,90.5,3.6,103,35,0.06,0.02,-0.05,147,241,-194,-160,740,563,A
127,27.9,1.13,21,-0.5,-0.02,-0.46,-45,73,-183,2,565,-396,1.54,-14.6,-131,7,-0.79,0.13,0,17,6,67,-332,326,526,-29.12279793,11.90932019,125.4825168,10,0.45,-0.14,-0.28,12,-29,96,479,-565,-27,77.4,-1.86,109,28,0.11,0.27,0.07,146,181,-141,-142,749,742,A
1.24,7.39,-93.6,3,0.03,0,-0.03,-20,4,24,3,600,-315,5.75,44.3,10.9,21,-2.04,0.19,0.15,121,17,-167,762,-85,28,119.4361455,-35.62294762,11.65110628,1,-0.11,0.08,0.23,-3,8,1,-537,317,-42,45.8,-18.3,-174,31,-0.39,2.18,0.8,-28,262,-147,-574,673,720,A
0.92,4.96,-87.8,5,0.02,0.02,0.02,-15,2,42,46,633,-313,0,0,0,38,-0.05,-0.1,0.13,-280,161,-191,-419,450,374,46.82960254,-51.05961837,-84.29684165,30,0.37,0.14,-0.39,-144,133,-220,-564,294,-12,49.2,-61.7,166,33,0.03,-0.02,0,232,102,-199,129,540,699,A
1.02,7.12,-92.6,3,0.03,0,-0.03,-20,4,25,1,606,-305,87.9,-49.9,29.2,13,2.49,-1.28,-0.03,53,85,-84,702,-2,242,135.6735643,12.78054364,17.07725535,2,0.03,-0.63,-0.08,3,23,4,-553,281,-24,116,71.9,156,23,-0.05,3.4,1.21,-139,97,-144,-658,125,637,B
119,17.4,-1.47,18,0.18,0.1,-0.16,-26,63,-161,27,602,-336,-48.2,3.23,-104,27,-1.77,-0.14,1.74,-258,-34,23,-156,258,620,-42.05343353,-42.05343353,95.53166181,0,0.05,0.29,0.13,-1,-1,2,-468,384,-198,11,9.13,-81.5,21,-0.21,1.28,0.75,-155,134,25,-341,778,643,A
118,16.3,-2.5,18,0.1,0.11,-0.18,-21,64,-159,19,605,-323,-44.1,-6.42,-29.9,11,-0.13,-0.39,0.54,57,-73,63,607,57,367,109.225388,41.53224862,-22.37798097,5,-0.1,-0.18,-0.16,20,44,-11,-363,501,-49,-56.8,47.6,-133,42,0.5,-1.73,0.03,-406,-63,23,-680,176,452,D
117,15.7,-3.76,17,0.16,0.11,-0.18,-17,64,-157,16,598,-312,-34.4,9.53,-76,23,-2.47,0.77,0.46,-216,3,66,88,305,591,93.02740141,10.71091788,62.85527607,2,-0.08,-0.22,-0.2,2,15,11,-318,526,-31,-58.4,-9.11,127,52,-0.13,0.82,0.13,-346,-368,-49,-139,-647,-148,B
7.71,3.66,-91.2,2,0.13,0,0.1,-6,15,-4,19,547,-423,86.2,-48.5,11.4,13,-4.29,1.48,-0.62,27,41,-115,755,-179,83,-123.3145073,-7.455869159,-32.86741208,4,-0.31,0.55,0.39,-3,-38,-13,-606,176,-40,-158,42.8,-117,23,-0.43,4.14,1.67,-78,-70,-201,-382,-361,312,E
117,15.9,-4.2,18,0.18,0.1,-0.23,-25,62,-161,16,607,-304,-48.2,28,-100,29,1.28,-0.87,1.18,-276,-46,-20,-303,298,575,-102.9696801,-28.97517014,44.29110441,1,0,-0.02,0.11,-4,-12,6,-385,484,-74,-42.6,20.8,-175,42,0.69,-2.47,-0.66,-397,-106,28,-652,41,435,B
0.37,5.64,-88.2,5,0.03,0.02,-0.02,-16,3,45,44,634,-301,0,0,0,38,-0.02,0,-0.03,-279,157,-196,-418,462,354,46.78362752,-49.82384291,-85.3882458,30,0.31,0.16,-0.39,-142,134,-224,-552,287,2,48.6,-58,164,33,0.03,-0.02,-0.03,231,103,-202,130,534,709,A
